Entry_ID,State Patient Number,Date Announced,Age Bracket,Gender,Detected City,Detected District,Detected State,State code,Num Cases,Current Status,Contracted from which Patient (Suspected),Notes,Source_1,Source_2,Source_3,Nationality,Type of transmission,Status Change Date,Patient Number
563117,,21/04/2021,,,,Malkangiri,Odisha,OR,31,Hospitalized,,,https://twitter.com/IPR_Odisha/status/1384706971857608706,,,,,,
563118,,21/04/2021,,,,Mayurbhanj,Odisha,OR,78,Hospitalized,,,https://twitter.com/IPR_Odisha/status/1384706971857608706,,,,,,
563119,,21/04/2021,,,,Nabarangapur,Odisha,OR,194,Hospitalized,,,https://twitter.com/IPR_Odisha/status/1384706971857608706,,,,,,
563120,,21/04/2021,,,,Nayagarh,Odisha,OR,66,Hospitalized,,,https://twitter.com/IPR_Odisha/status/1384706971857608706,,,,,,
563121,,21/04/2021,,,,Nuapada,Odisha,OR,486,Hospitalized,,,https://twitter.com/IPR_Odisha/status/1384706971857608706,,,,,,
563122,,21/04/2021,,,,Puri,Odisha,OR,223,Hospitalized,,,https://twitter.com/IPR_Odisha/status/1384706971857608706,,,,,,
563123,,21/04/2021,,,,Rayagada,Odisha,OR,85,Hospitalized,,,https://twitter.com/IPR_Odisha/status/1384706971857608706,,,,,,
563124,,21/04/2021,,,,Sambalpur,Odisha,OR,171,Hospitalized,,,https://twitter.com/IPR_Odisha/status/1384706971857608706,,,,,,
563125,,21/04/2021,,,,Subarnapur,Odisha,OR,9,Hospitalized,,,https://twitter.com/IPR_Odisha/status/1384706971857608706,,,,,,
563126,,21/04/2021,,,,Sundargarh,Odisha,OR,516,Hospitalized,,,https://twitter.com/IPR_Odisha/status/1384706971857608706,,,,,,
563127,,21/04/2021,,,,State Pool,Odisha,OR,145,Hospitalized,,,https://twitter.com/IPR_Odisha/status/1384706971857608706,,,,,,
563128,,21/04/2021,73,F,,Cuttack,Odisha,OR,1,Deceased,,"She was also suffering from Diabetic Mellitus, Hypertension & Hypothyroidism",https://twitter.com/HFWOdisha/status/1384740276208472067,,,,,,
563129,,21/04/2021,55,M,,Mayurbhanj,Odisha,OR,1,Deceased,,He was also suffering from Hypertension.,https://twitter.com/HFWOdisha/status/1384740276208472067,,,,,,
563130,,21/04/2021,66,M,,Nuapada,Odisha,OR,1,Deceased,,He was also suffering from Diabetic Mellitus.,https://twitter.com/HFWOdisha/status/1384740276208472067,,,,,,
563131,,21/04/2021,55,M,,Sundargarh,Odisha,OR,1,Deceased,,,https://twitter.com/HFWOdisha/status/1384740276208472067,,,,,,
563132,,21/04/2021,40,F,,Nuapada,Odisha,OR,1,Deceased,,,https://twitter.com/HFWOdisha/status/1384740276208472067,,,,,,
563133,,21/04/2021,,,,Puducherry,Puducherry,PY,470,Hospitalized,,,https://t.me/Covid19india_Auxiliary_Test_Data/7952,https://health.py.gov.in/sites/default/files/21.04.2021_0.pdf,,,,,
563134,,21/04/2021,,,,Karaikal,Puducherry,PY,70,Hospitalized,,,https://t.me/Covid19india_Auxiliary_Test_Data/7952,https://health.py.gov.in/sites/default/files/21.04.2021_0.pdf,,,,,
563135,,21/04/2021,,,,Yanam,Puducherry,PY,41,Hospitalized,,,https://t.me/Covid19india_Auxiliary_Test_Data/7952,https://health.py.gov.in/sites/default/files/21.04.2021_0.pdf,,,,,
563136,,21/04/2021,,,,Mahe,Puducherry,PY,38,Hospitalized,,,https://t.me/Covid19india_Auxiliary_Test_Data/7952,https://health.py.gov.in/sites/default/files/21.04.2021_0.pdf,,,,,
563137,,21/04/2021,,,,Puducherry,Puducherry,PY,204,Recovered,,,https://t.me/Covid19india_Auxiliary_Test_Data/7952,https://health.py.gov.in/sites/default/files/21.04.2021_0.pdf,,,,,
563138,,21/04/2021,,,,Karaikal,Puducherry,PY,53,Recovered,,,https://t.me/Covid19india_Auxiliary_Test_Data/7952,https://health.py.gov.in/sites/default/files/21.04.2021_0.pdf,,,,,
563139,,21/04/2021,,,,Yanam,Puducherry,PY,15,Recovered,,,https://t.me/Covid19india_Auxiliary_Test_Data/7952,https://health.py.gov.in/sites/default/files/21.04.2021_0.pdf,,,,,
563140,,21/04/2021,,,,Mahe,Puducherry,PY,11,Recovered,,,https://t.me/Covid19india_Auxiliary_Test_Data/7952,https://health.py.gov.in/sites/default/files/21.04.2021_0.pdf,,,,,
563141,,21/04/2021,,,,Puducherry,Puducherry,PY,4,Deceased,,,https://t.me/Covid19india_Auxiliary_Test_Data/7952,https://health.py.gov.in/sites/default/files/21.04.2021_0.pdf,,,,,
563142,,21/04/2021,,,,Yanam,Puducherry,PY,1,Deceased,,,https://t.me/Covid19india_Auxiliary_Test_Data/7952,https://health.py.gov.in/sites/default/files/21.04.2021_0.pdf,,,,,
563143,,21/04/2021,,,,,Goa,GA,1502,Hospitalized,,,https://t.me/Covid19india_Auxiliary_Test_Data/7953,,,,,,
563144,,21/04/2021,,,,,Goa,GA,426,Recovered,,,https://t.me/Covid19india_Auxiliary_Test_Data/7953,,,,,,
563145,,21/04/2021,,,,,Goa,GA,17,Deceased,,,https://t.me/Covid19india_Auxiliary_Test_Data/7953,,,,,,
563146,,21/04/2021,,,,Dimapur,Nagaland,NL,49,Hospitalized,,,https://twitter.com/MyGovNagaland/status/1384852931153780740,,,,,,
563147,,21/04/2021,,,,Kohima,Nagaland,NL,46,Hospitalized,,,https://twitter.com/MyGovNagaland/status/1384852931153780740,,,,,,
563148,,21/04/2021,,,,Mokokchung,Nagaland,NL,1,Hospitalized,,,,,,,,,
563149,,21/04/2021,,,,Tuensang,Nagaland,NL,1,Hospitalized,,,,,,,,,
563150,,21/04/2021,,,,Phek,Nagaland,NL,4,Recovered,,,,,,,,,
563151,,21/04/2021,,,,Dimapur,Nagaland,NL,3,Migrated_Other,,,,,,,,,
563152,,21/04/2021,,,,East Khasi Hills,Meghalaya,ML,148,Hospitalized,,,,,,,,,
563153,,21/04/2021,,,,West Garo Hills,Meghalaya,ML,4,Hospitalized,,,,,,,,,
563154,,21/04/2021,,,,Ribhoi,Meghalaya,ML,30,Hospitalized,,,,,,,,,
563155,,21/04/2021,,,,West Jaintia Hills,Meghalaya,ML,3,Hospitalized,,,,,,,,,
563156,,21/04/2021,,,,East Jaintia Hills,Meghalaya,ML,4,Hospitalized,,,,,,,,,
563157,,21/04/2021,,,,West Khasi Hills,Meghalaya,ML,3,Hospitalized,,,,,,,,,
563158,,21/04/2021,,,,East Khasi Hills,Meghalaya,ML,17,Recovered,,,,,,,,,
563159,,21/04/2021,,,,Ribhoi,Meghalaya,ML,1,Recovered,,,,,,,,,
563160,,21/04/2021,,,,West Jaintia Hills,Meghalaya,ML,6,Recovered,,,,,,,,,
563161,,21/04/2021,,,,East Jaintia Hills,Meghalaya,ML,1,Recovered,,,,,,,,,
563162,,21/04/2021,,,,East Khasi Hills,Meghalaya,ML,3,Deceased,,,,,,,,,
563163,,21/04/2021,,,,Bagalkote,Karnataka,KA,153,Hospitalized,,,https://drive.google.com/file/d/1VvQZAqUTQHF7hHxsqQbDihfM4uR9gDWM/view,,,,,,
563164,,21/04/2021,,,,Ballari,Karnataka,KA,792,Hospitalized,,,https://drive.google.com/file/d/1VvQZAqUTQHF7hHxsqQbDihfM4uR9gDWM/view,,,,,,
563165,,21/04/2021,,,,Belagavi,Karnataka,KA,301,Hospitalized,,,https://drive.google.com/file/d/1VvQZAqUTQHF7hHxsqQbDihfM4uR9gDWM/view,,,,,,
563166,,21/04/2021,,,,Bengaluru Rural,Karnataka,KA,544,Hospitalized,,,https://drive.google.com/file/d/1VvQZAqUTQHF7hHxsqQbDihfM4uR9gDWM/view,,,,,,
563167,,21/04/2021,,,,Bengaluru Urban,Karnataka,KA,13640,Hospitalized,,,https://drive.google.com/file/d/1VvQZAqUTQHF7hHxsqQbDihfM4uR9gDWM/view,,,,,,
563168,,21/04/2021,,,,Bidar,Karnataka,KA,202,Hospitalized,,,https://drive.google.com/file/d/1VvQZAqUTQHF7hHxsqQbDihfM4uR9gDWM/view,,,,,,
563169,,21/04/2021,,,,Chamarajanagara,Karnataka,KA,170,Hospitalized,,,https://drive.google.com/file/d/1VvQZAqUTQHF7hHxsqQbDihfM4uR9gDWM/view,,,,,,
563170,,21/04/2021,,,,Chikkaballapura,Karnataka,KA,221,Hospitalized,,,https://drive.google.com/file/d/1VvQZAqUTQHF7hHxsqQbDihfM4uR9gDWM/view,,,,,,
563171,,21/04/2021,,,,Chikkamagaluru,Karnataka,KA,198,Hospitalized,,,https://drive.google.com/file/d/1VvQZAqUTQHF7hHxsqQbDihfM4uR9gDWM/view,,,,,,
563172,,21/04/2021,,,,Chitradurga,Karnataka,KA,118,Hospitalized,,,https://drive.google.com/file/d/1VvQZAqUTQHF7hHxsqQbDihfM4uR9gDWM/view,,,,,,
563173,,21/04/2021,,,,Dakshina Kannada,Karnataka,KA,401,Hospitalized,,,https://drive.google.com/file/d/1VvQZAqUTQHF7hHxsqQbDihfM4uR9gDWM/view,,,,,,
563174,,21/04/2021,,,,Davanagere,Karnataka,KA,200,Hospitalized,,,https://drive.google.com/file/d/1VvQZAqUTQHF7hHxsqQbDihfM4uR9gDWM/view,,,,,,
563175,,21/04/2021,,,,Dharwad,Karnataka,KA,379,Hospitalized,,,https://drive.google.com/file/d/1VvQZAqUTQHF7hHxsqQbDihfM4uR9gDWM/view,,,,,,
563176,,21/04/2021,,,,Gadag,Karnataka,KA,72,Hospitalized,,,https://drive.google.com/file/d/1VvQZAqUTQHF7hHxsqQbDihfM4uR9gDWM/view,,,,,,
563177,,21/04/2021,,,,Hassan,Karnataka,KA,445,Hospitalized,,,https://drive.google.com/file/d/1VvQZAqUTQHF7hHxsqQbDihfM4uR9gDWM/view,,,,,,
563178,,21/04/2021,,,,Haveri,Karnataka,KA,27,Hospitalized,,,https://drive.google.com/file/d/1VvQZAqUTQHF7hHxsqQbDihfM4uR9gDWM/view,,,,,,
563179,,21/04/2021,,,,Kalaburagi,Karnataka,KA,757,Hospitalized,,,https://drive.google.com/file/d/1VvQZAqUTQHF7hHxsqQbDihfM4uR9gDWM/view,,,,,,
563180,,21/04/2021,,,,Kodagu,Karnataka,KA,141,Hospitalized,,,https://drive.google.com/file/d/1VvQZAqUTQHF7hHxsqQbDihfM4uR9gDWM/view,,,,,,
563181,,21/04/2021,,,,Kolar,Karnataka,KA,369,Hospitalized,,,https://drive.google.com/file/d/1VvQZAqUTQHF7hHxsqQbDihfM4uR9gDWM/view,,,,,,
563182,,21/04/2021,,,,Koppal,Karnataka,KA,133,Hospitalized,,,https://drive.google.com/file/d/1VvQZAqUTQHF7hHxsqQbDihfM4uR9gDWM/view,,,,,,
563183,,21/04/2021,,,,Mandya,Karnataka,KA,492,Hospitalized,,,https://drive.google.com/file/d/1VvQZAqUTQHF7hHxsqQbDihfM4uR9gDWM/view,,,,,,
563184,,21/04/2021,,,,Mysuru,Karnataka,KA,975,Hospitalized,,,https://drive.google.com/file/d/1VvQZAqUTQHF7hHxsqQbDihfM4uR9gDWM/view,,,,,,
563185,,21/04/2021,,,,Raichur,Karnataka,KA,220,Hospitalized,,,https://drive.google.com/file/d/1VvQZAqUTQHF7hHxsqQbDihfM4uR9gDWM/view,,,,,,
563186,,21/04/2021,,,,Ramanagara,Karnataka,KA,90,Hospitalized,,,https://drive.google.com/file/d/1VvQZAqUTQHF7hHxsqQbDihfM4uR9gDWM/view,,,,,,
563187,,21/04/2021,,,,Shivamogga,Karnataka,KA,266,Hospitalized,,,https://drive.google.com/file/d/1VvQZAqUTQHF7hHxsqQbDihfM4uR9gDWM/view,,,,,,
563188,,21/04/2021,,,,Tumakuru,Karnataka,KA,1176,Hospitalized,,,https://drive.google.com/file/d/1VvQZAqUTQHF7hHxsqQbDihfM4uR9gDWM/view,,,,,,
563189,,21/04/2021,,,,Udupi,Karnataka,KA,471,Hospitalized,,,https://drive.google.com/file/d/1VvQZAqUTQHF7hHxsqQbDihfM4uR9gDWM/view,,,,,,
563190,,21/04/2021,,,,Uttara Kannada,Karnataka,KA,171,Hospitalized,,,https://drive.google.com/file/d/1VvQZAqUTQHF7hHxsqQbDihfM4uR9gDWM/view,,,,,,
563191,,21/04/2021,,,,Vijayapura,Karnataka,KA,335,Hospitalized,,,https://drive.google.com/file/d/1VvQZAqUTQHF7hHxsqQbDihfM4uR9gDWM/view,,,,,,
563192,,21/04/2021,,,,Yadgir,Karnataka,KA,99,Hospitalized,,,https://drive.google.com/file/d/1VvQZAqUTQHF7hHxsqQbDihfM4uR9gDWM/view,,,,,,
563193,,21/04/2021,,,,Bagalkote,Karnataka,KA,29,Recovered,,,https://drive.google.com/file/d/1VvQZAqUTQHF7hHxsqQbDihfM4uR9gDWM/view,,,,,,
563194,,21/04/2021,,,,Ballari,Karnataka,KA,59,Recovered,,,https://drive.google.com/file/d/1VvQZAqUTQHF7hHxsqQbDihfM4uR9gDWM/view,,,,,,
563195,,21/04/2021,,,,Belagavi,Karnataka,KA,45,Recovered,,,https://drive.google.com/file/d/1VvQZAqUTQHF7hHxsqQbDihfM4uR9gDWM/view,,,,,,
563196,,21/04/2021,,,,Bengaluru Rural,Karnataka,KA,134,Recovered,,,https://drive.google.com/file/d/1VvQZAqUTQHF7hHxsqQbDihfM4uR9gDWM/view,,,,,,
563197,,21/04/2021,,,,Bengaluru Urban,Karnataka,KA,3509,Recovered,,,https://drive.google.com/file/d/1VvQZAqUTQHF7hHxsqQbDihfM4uR9gDWM/view,,,,,,
563198,,21/04/2021,,,,Bidar,Karnataka,KA,315,Recovered,,,https://drive.google.com/file/d/1VvQZAqUTQHF7hHxsqQbDihfM4uR9gDWM/view,,,,,,
563199,,21/04/2021,,,,Chamarajanagara,Karnataka,KA,73,Recovered,,,https://drive.google.com/file/d/1VvQZAqUTQHF7hHxsqQbDihfM4uR9gDWM/view,,,,,,
563200,,21/04/2021,,,,Chikkaballapura,Karnataka,KA,57,Recovered,,,https://drive.google.com/file/d/1VvQZAqUTQHF7hHxsqQbDihfM4uR9gDWM/view,,,,,,
563201,,21/04/2021,,,,Chikkamagaluru,Karnataka,KA,41,Recovered,,,https://drive.google.com/file/d/1VvQZAqUTQHF7hHxsqQbDihfM4uR9gDWM/view,,,,,,
563202,,21/04/2021,,,,Chitradurga,Karnataka,KA,18,Recovered,,,https://drive.google.com/file/d/1VvQZAqUTQHF7hHxsqQbDihfM4uR9gDWM/view,,,,,,
563203,,21/04/2021,,,,Dakshina Kannada,Karnataka,KA,200,Recovered,,,https://drive.google.com/file/d/1VvQZAqUTQHF7hHxsqQbDihfM4uR9gDWM/view,,,,,,
563204,,21/04/2021,,,,Davanagere,Karnataka,KA,57,Recovered,,,https://drive.google.com/file/d/1VvQZAqUTQHF7hHxsqQbDihfM4uR9gDWM/view,,,,,,
563205,,21/04/2021,,,,Dharwad,Karnataka,KA,96,Recovered,,,https://drive.google.com/file/d/1VvQZAqUTQHF7hHxsqQbDihfM4uR9gDWM/view,,,,,,
563206,,21/04/2021,,,,Gadag,Karnataka,KA,25,Recovered,,,https://drive.google.com/file/d/1VvQZAqUTQHF7hHxsqQbDihfM4uR9gDWM/view,,,,,,
563207,,21/04/2021,,,,Hassan,Karnataka,KA,164,Recovered,,,https://drive.google.com/file/d/1VvQZAqUTQHF7hHxsqQbDihfM4uR9gDWM/view,,,,,,
563208,,21/04/2021,,,,Haveri,Karnataka,KA,37,Recovered,,,https://drive.google.com/file/d/1VvQZAqUTQHF7hHxsqQbDihfM4uR9gDWM/view,,,,,,
563209,,21/04/2021,,,,Kalaburagi,Karnataka,KA,121,Recovered,,,https://drive.google.com/file/d/1VvQZAqUTQHF7hHxsqQbDihfM4uR9gDWM/view,,,,,,
563210,,21/04/2021,,,,Kodagu,Karnataka,KA,6,Recovered,,,https://drive.google.com/file/d/1VvQZAqUTQHF7hHxsqQbDihfM4uR9gDWM/view,,,,,,
563211,,21/04/2021,,,,Kolar,Karnataka,KA,93,Recovered,,,https://drive.google.com/file/d/1VvQZAqUTQHF7hHxsqQbDihfM4uR9gDWM/view,,,,,,
563212,,21/04/2021,,,,Koppal,Karnataka,KA,45,Recovered,,,https://drive.google.com/file/d/1VvQZAqUTQHF7hHxsqQbDihfM4uR9gDWM/view,,,,,,
563213,,21/04/2021,,,,Mandya,Karnataka,KA,62,Recovered,,,https://drive.google.com/file/d/1VvQZAqUTQHF7hHxsqQbDihfM4uR9gDWM/view,,,,,,
563214,,21/04/2021,,,,Mysuru,Karnataka,KA,503,Recovered,,,https://drive.google.com/file/d/1VvQZAqUTQHF7hHxsqQbDihfM4uR9gDWM/view,,,,,,
563215,,21/04/2021,,,,Raichur,Karnataka,KA,88,Recovered,,,https://drive.google.com/file/d/1VvQZAqUTQHF7hHxsqQbDihfM4uR9gDWM/view,,,,,,
563216,,21/04/2021,,,,Ramanagara,Karnataka,KA,32,Recovered,,,https://drive.google.com/file/d/1VvQZAqUTQHF7hHxsqQbDihfM4uR9gDWM/view,,,,,,
563217,,21/04/2021,,,,Shivamogga,Karnataka,KA,17,Recovered,,,https://drive.google.com/file/d/1VvQZAqUTQHF7hHxsqQbDihfM4uR9gDWM/view,,,,,,
563218,,21/04/2021,,,,Tumakuru,Karnataka,KA,272,Recovered,,,https://drive.google.com/file/d/1VvQZAqUTQHF7hHxsqQbDihfM4uR9gDWM/view,,,,,,
563219,,21/04/2021,,,,Udupi,Karnataka,KA,128,Recovered,,,https://drive.google.com/file/d/1VvQZAqUTQHF7hHxsqQbDihfM4uR9gDWM/view,,,,,,
563220,,21/04/2021,,,,Uttara Kannada,Karnataka,KA,39,Recovered,,,https://drive.google.com/file/d/1VvQZAqUTQHF7hHxsqQbDihfM4uR9gDWM/view,,,,,,
563221,,21/04/2021,,,,Vijayapura,Karnataka,KA,110,Recovered,,,https://drive.google.com/file/d/1VvQZAqUTQHF7hHxsqQbDihfM4uR9gDWM/view,,,,,,
563222,,21/04/2021,,,,Yadgir,Karnataka,KA,37,Recovered,,,https://drive.google.com/file/d/1VvQZAqUTQHF7hHxsqQbDihfM4uR9gDWM/view,,,,,,
563223,,21/04/2021,,,,Bagalkote,Karnataka,KA,1,Deceased,,,https://drive.google.com/file/d/1VvQZAqUTQHF7hHxsqQbDihfM4uR9gDWM/view,,,,,,
563224,,21/04/2021,,,,Ballari,Karnataka,KA,4,Deceased,,,https://drive.google.com/file/d/1VvQZAqUTQHF7hHxsqQbDihfM4uR9gDWM/view,,,,,,
563225,,21/04/2021,,,,Bengaluru Rural,Karnataka,KA,2,Deceased,,,https://drive.google.com/file/d/1VvQZAqUTQHF7hHxsqQbDihfM4uR9gDWM/view,,,,,,
