Entry_ID,State Patient Number,Date Announced,Age Bracket,Gender,Detected City,Detected District,Detected State,State code,Num Cases,Current Status,Contracted from which Patient (Suspected),Notes,Source_1,Source_2,Source_3,Nationality,Type of transmission,Status Change Date,Patient Number
643616,,03/06/2021,,,,East Godavari,Andhra Pradesh,AP,6,Deceased,,,https://twitter.com/ArogyaAndhra/status/1400419728674328577,,,,,,
643617,,03/06/2021,,,,Guntur,Andhra Pradesh,AP,4,Deceased,,,https://twitter.com/ArogyaAndhra/status/1400419728674328577,,,,,,
643618,,03/06/2021,,,,Krishna,Andhra Pradesh,AP,5,Deceased,,,https://twitter.com/ArogyaAndhra/status/1400419728674328577,,,,,,
643619,,03/06/2021,,,,Kurnool,Andhra Pradesh,AP,5,Deceased,,,https://twitter.com/ArogyaAndhra/status/1400419728674328577,,,,,,
643620,,03/06/2021,,,,S.P.S. Nellore,Andhra Pradesh,AP,6,Deceased,,,https://twitter.com/ArogyaAndhra/status/1400419728674328577,,,,,,
643621,,03/06/2021,,,,Prakasam,Andhra Pradesh,AP,4,Deceased,,,https://twitter.com/ArogyaAndhra/status/1400419728674328577,,,,,,
643622,,03/06/2021,,,,Srikakulam,Andhra Pradesh,AP,9,Deceased,,,https://twitter.com/ArogyaAndhra/status/1400419728674328577,,,,,,
643623,,03/06/2021,,,,Visakhapatnam,Andhra Pradesh,AP,6,Deceased,,,https://twitter.com/ArogyaAndhra/status/1400419728674328577,,,,,,
643624,,03/06/2021,,,,Vizianagaram,Andhra Pradesh,AP,7,Deceased,,,https://twitter.com/ArogyaAndhra/status/1400419728674328577,,,,,,
643625,,03/06/2021,,,,West Godavari,Andhra Pradesh,AP,5,Deceased,,,https://twitter.com/ArogyaAndhra/status/1400419728674328577,,,,,,
643626,,03/06/2021,,,,Y.S.R. Kadapa,Andhra Pradesh,AP,602,Hospitalized,,,https://twitter.com/ArogyaAndhra/status/1400419728674328577,,,,,,
643627,,03/06/2021,,,,Y.S.R. Kadapa,Andhra Pradesh,AP,2,Deceased,,,https://twitter.com/ArogyaAndhra/status/1400419728674328577,,,,,,
643628,,03/06/2021,,,,Y.S.R. Kadapa,Andhra Pradesh,AP,774,Recovered,,,https://twitter.com/ArogyaAndhra/status/1400419728674328577,,,,,,
643629,,03/06/2021,,,,Daman,Dadra and Nagar Haveli and Daman and Diu,DN,9,Hospitalized,,,https://twitter.com/CollectorDaman/status/1400429432926609413,,,,,,
643630,,03/06/2021,,,,Daman,Dadra and Nagar Haveli and Daman and Diu,DN,18,Recovered,,,https://twitter.com/CollectorDaman/status/1400429432926609413,,,,,,
643631,,03/06/2021,,,,,Delhi,DL,487,Hospitalized,,,https://twitter.com/CMODelhi/status/1400407918374055937,,,,,,
643632,,03/06/2021,,,,,Delhi,DL,1058,Recovered,,,https://twitter.com/CMODelhi/status/1400407918374055937,,,,,,
643633,,03/06/2021,,,,,Delhi,DL,45,Deceased,,,https://twitter.com/CMODelhi/status/1400407918374055937,,,,,,
643634,,03/06/2021,,,,,Goa,GA,572,Hospitalized,,,https://www.goa.gov.in/wp-content/uploads/2021/06/Media-Bulletin-03rd-June-2021.pdf,,,,,,
643635,,03/06/2021,,,,,Goa,GA,1695,Recovered,,,https://www.goa.gov.in/wp-content/uploads/2021/06/Media-Bulletin-03rd-June-2021.pdf,,,,,,
643636,,03/06/2021,,,,,Goa,GA,17,Deceased,,,https://www.goa.gov.in/wp-content/uploads/2021/06/Media-Bulletin-03rd-June-2021.pdf,,,,,,
643637,,03/06/2021,,,,East Khasi Hills,Meghalaya,ML,244,Hospitalized,,,https://t.me/Covid19india_Auxiliary_Test_Data/8814,,,,,,
643638,,03/06/2021,,,,Ribhoi,Meghalaya,ML,29,Hospitalized,,,https://t.me/Covid19india_Auxiliary_Test_Data/8814,,,,,,
643639,,03/06/2021,,,,West Garo Hills,Meghalaya,ML,93,Hospitalized,,,https://t.me/Covid19india_Auxiliary_Test_Data/8814,,,,,,
643640,,03/06/2021,,,,West Jaintia Hills,Meghalaya,ML,60,Hospitalized,,,https://t.me/Covid19india_Auxiliary_Test_Data/8814,,,,,,
643641,,03/06/2021,,,,East Jaintia Hills,Meghalaya,ML,12,Hospitalized,,,https://t.me/Covid19india_Auxiliary_Test_Data/8814,,,,,,
643642,,03/06/2021,,,,South West Garo Hills,Meghalaya,ML,9,Hospitalized,,,https://t.me/Covid19india_Auxiliary_Test_Data/8814,,,,,,
643643,,03/06/2021,,,,West Khasi Hills,Meghalaya,ML,15,Hospitalized,,,https://t.me/Covid19india_Auxiliary_Test_Data/8814,,,,,,
643644,,03/06/2021,,,,East Garo Hills,Meghalaya,ML,20,Hospitalized,,,https://t.me/Covid19india_Auxiliary_Test_Data/8814,,,,,,
643645,,03/06/2021,,,,South Garo Hills,Meghalaya,ML,21,Hospitalized,,,https://t.me/Covid19india_Auxiliary_Test_Data/8814,,,,,,
643646,,03/06/2021,,,,South West Khasi Hills,Meghalaya,ML,22,Hospitalized,,,https://t.me/Covid19india_Auxiliary_Test_Data/8814,,,,,,
643647,,03/06/2021,,,,North Garo Hills,Meghalaya,ML,27,Hospitalized,,,https://t.me/Covid19india_Auxiliary_Test_Data/8814,,,,,,
643648,,03/06/2021,,,,East Khasi Hills,Meghalaya,ML,288,Recovered,,,https://t.me/Covid19india_Auxiliary_Test_Data/8814,,,,,,
643649,,03/06/2021,,,,Ribhoi,Meghalaya,ML,109,Recovered,,,https://t.me/Covid19india_Auxiliary_Test_Data/8814,,,,,,
643650,,03/06/2021,,,,West Garo Hills,Meghalaya,ML,31,Recovered,,,https://t.me/Covid19india_Auxiliary_Test_Data/8814,,,,,,
643651,,03/06/2021,,,,West Jaintia Hills,Meghalaya,ML,31,Recovered,,,https://t.me/Covid19india_Auxiliary_Test_Data/8814,,,,,,
643652,,03/06/2021,,,,East Jaintia Hills,Meghalaya,ML,18,Recovered,,,https://t.me/Covid19india_Auxiliary_Test_Data/8814,,,,,,
643653,,03/06/2021,,,,South West Garo Hills,Meghalaya,ML,18,Recovered,,,https://t.me/Covid19india_Auxiliary_Test_Data/8814,,,,,,
643654,,03/06/2021,,,,West Khasi Hills,Meghalaya,ML,12,Recovered,,,https://t.me/Covid19india_Auxiliary_Test_Data/8814,,,,,,
643655,,03/06/2021,,,,East Garo Hills,Meghalaya,ML,32,Recovered,,,https://t.me/Covid19india_Auxiliary_Test_Data/8814,,,,,,
643656,,03/06/2021,,,,South Garo Hills,Meghalaya,ML,7,Recovered,,,https://t.me/Covid19india_Auxiliary_Test_Data/8814,,,,,,
643657,,03/06/2021,,,,South West Khasi Hills,Meghalaya,ML,47,Recovered,,,https://t.me/Covid19india_Auxiliary_Test_Data/8814,,,,,,
643658,,03/06/2021,,,,North Garo Hills,Meghalaya,ML,1,Recovered,,,https://t.me/Covid19india_Auxiliary_Test_Data/8814,,,,,,
643659,,03/06/2021,,,,East Khasi Hills,Meghalaya,ML,5,Deceased,,,https://t.me/Covid19india_Auxiliary_Test_Data/8814,,,,,,
643660,,03/06/2021,,,,West Garo Hills,Meghalaya,ML,2,Deceased,,,https://t.me/Covid19india_Auxiliary_Test_Data/8814,,,,,,
643661,,03/06/2021,,,,West Jaintia Hills,Meghalaya,ML,1,Deceased,,,https://t.me/Covid19india_Auxiliary_Test_Data/8814,,,,,,
643662,,03/06/2021,,,,South West Garo Hills,Meghalaya,ML,1,Deceased,,,https://t.me/Covid19india_Auxiliary_Test_Data/8814,,,,,,
643663,,03/06/2021,,,,East Sikkim,Sikkim,SK,136,Hospitalized,,,https://t.me/Covid19india_Auxiliary_Test_Data/8815,,,,,,
643664,,03/06/2021,,,,West Sikkim,Sikkim,SK,90,Hospitalized,,,https://t.me/Covid19india_Auxiliary_Test_Data/8815,,,,,,
643665,,03/06/2021,,,,South Sikkim,Sikkim,SK,49,Hospitalized,,,https://t.me/Covid19india_Auxiliary_Test_Data/8815,,,,,,
643666,,03/06/2021,,,,North Sikkim,Sikkim,SK,14,Hospitalized,,,https://t.me/Covid19india_Auxiliary_Test_Data/8815,,,,,,
643667,,03/06/2021,,,,,Sikkim,SK,205,Recovered,,,https://t.me/Covid19india_Auxiliary_Test_Data/8815,,,,,,
643668,,03/06/2021,,,,,Sikkim,SK,3,Deceased,,,https://t.me/Covid19india_Auxiliary_Test_Data/8815,,,,,,
643669,,03/06/2021,,,,Alipurduar,West Bengal,WB,133,Hospitalized,,,https://www.wbhealth.gov.in/uploaded_files/corona/WB_DHFW_Bulletin_3rd_JUNE_REPORT_FINAL1.pdf,,,,,,
643670,,03/06/2021,,,,Cooch Behar,West Bengal,WB,213,Hospitalized,,,https://www.wbhealth.gov.in/uploaded_files/corona/WB_DHFW_Bulletin_3rd_JUNE_REPORT_FINAL1.pdf,,,,,,
643671,,03/06/2021,,,,Darjeeling,West Bengal,WB,541,Hospitalized,,,https://www.wbhealth.gov.in/uploaded_files/corona/WB_DHFW_Bulletin_3rd_JUNE_REPORT_FINAL1.pdf,,,,,,
643672,,03/06/2021,,,,Kalimpong,West Bengal,WB,73,Hospitalized,,,https://www.wbhealth.gov.in/uploaded_files/corona/WB_DHFW_Bulletin_3rd_JUNE_REPORT_FINAL1.pdf,,,,,,
643673,,03/06/2021,,,,Jalpaiguri,West Bengal,WB,510,Hospitalized,,,https://www.wbhealth.gov.in/uploaded_files/corona/WB_DHFW_Bulletin_3rd_JUNE_REPORT_FINAL1.pdf,,,,,,
643674,,03/06/2021,,,,Uttar Dinajpur,West Bengal,WB,81,Hospitalized,,,https://www.wbhealth.gov.in/uploaded_files/corona/WB_DHFW_Bulletin_3rd_JUNE_REPORT_FINAL1.pdf,,,,,,
643675,,03/06/2021,,,,Dakshin Dinajpur,West Bengal,WB,97,Hospitalized,,,https://www.wbhealth.gov.in/uploaded_files/corona/WB_DHFW_Bulletin_3rd_JUNE_REPORT_FINAL1.pdf,,,,,,
643676,,03/06/2021,,,,Malda,West Bengal,WB,141,Hospitalized,,,https://www.wbhealth.gov.in/uploaded_files/corona/WB_DHFW_Bulletin_3rd_JUNE_REPORT_FINAL1.pdf,,,,,,
643677,,03/06/2021,,,,Murshidabad,West Bengal,WB,54,Hospitalized,,,https://www.wbhealth.gov.in/uploaded_files/corona/WB_DHFW_Bulletin_3rd_JUNE_REPORT_FINAL1.pdf,,,,,,
